car_type,dev_id,time,cum_mileage,kWh_per_km,avg_temp,avg_speed
EV6,M2210703657,2021-11-25 22:08:00,9589.0,0.175,10.37,23.81
EV6,M2210703657,2021-11-26 11:40:55,9692.0,0.1932,6.49,38.18
EV6,M2210703657,2021-11-26 21:56:14,9711.0,0.2105,7.53,28.33
EV6,M2210703657,2021-11-27 13:32:50,9731.0,0.2182,5.4,18.92
EV6,M2210703657,2021-11-27 19:24:40,9753.0,0.2,7.39,29.63
EV6,M2210703657,2021-11-28 19:21:21,9790.0,0.2143,7.96,31.7
EV6,M2210703657,2021-11-29 19:50:57,9823.0,0.1938,15.01,18.9
EV6,M2210703657,2021-11-30 09:55:14,9834.0,0.2636,9.57,13.55
EV6,M2210703657,2021-11-30 14:56:02,9875.0,0.195,10.02,36.22
EV6,M2210703657,2021-11-30 16:58:28,9910.0,0.2086,9.76,25.8
EV6,M2210703657,2021-11-30 21:16:52,9928.0,0.22,7.45,36.73
EV6,M2210703657,2021-12-01 09:21:03,9941.0,0.22,3.28,24.62
EV6,M2210703657,2021-12-01 23:00:44,9952.0,0.2091,2.5,30.67
EV6,M2210703657,2021-12-02 09:39:34,9962.0,0.22,0.61,22.32
EV6,M2210703657,2021-12-02 15:01:35,10001.0,0.1897,4.03,47.24
EV6,M2210703657,2021-12-02 17:45:43,10043.0,0.1738,7.07,22.71
EV6,M2210703657,2021-12-02 22:18:56,10058.0,0.19,7.0,33.3
EV6,M2210703657,2021-12-03 09:21:28,10069.0,0.2091,4.4,24.13
EV6,M2210703657,2021-12-03 12:20:09,10080.0,0.2909,5.05,12.63
EV6,M2210703657,2021-12-03 16:32:11,10097.0,0.2294,6.2,19.67
EV6,M2210703657,2021-12-03 18:03:33,10114.0,0.2588,6.33,19.29
EV6,M2210703657,2021-12-03 20:26:38,10128.0,0.2077,5.75,28.54
EV6,M2210703657,2021-12-04 08:20:46,10141.0,0.1846,12.59,36.28
EV6,M2210703657,2021-12-04 11:11:28,10157.0,0.2273,9.14,15.17
EV6,M2210703657,2021-12-04 18:22:55,10450.0,0.1973,13.33,60.99
EV6,M2210703657,2021-12-04 20:40:56,10471.0,0.25,11.93,49.41
EV6,M2210703657,2021-12-05 15:14:26,10757.0,0.2112,13.4,63.23
EV6,M2210703657,2021-12-06 10:19:55,10771.0,0.2,23.4,27.15
EV6,M2210703657,2021-12-06 14:32:25,10807.0,0.1528,16.91,39.44
EV6,M2210703657,2021-12-06 15:50:22,10841.0,0.1735,16.05,44.06
EV6,M2210703657,2021-12-06 23:50:16,10852.0,0.2,11.53,46.69
EV6,M2210703657,2021-12-07 09:18:35,10862.0,0.25,9.43,25.7
EV6,M2210703657,2021-12-07 15:27:25,10892.0,0.25,10.26,22.3
EV6,M2210703657,2021-12-08 07:09:46,10932.0,0.21,6.53,35.89
EV6,M2210703657,2021-12-08 09:06:07,10978.0,0.2239,6.79,38.95
EV6,M2210703657,2021-12-08 16:36:11,11068.0,0.1789,10.71,43.05
EV6,M2210703657,2021-12-08 23:32:15,11112.0,0.2091,11.07,35.9
EV6,M2210703658,2021-11-17 10:26:41,8712.0,0.27,15.5,64.29
EV6,M2210703658,2021-11-17 16:18:10,8778.0,0.2235,15.86,30.58
EV6,M2210703658,2021-11-17 17:32:23,8810.0,0.1938,15.72,21.8
EV6,M2210703658,2021-11-18 07:56:20,8820.0,0.28,17.43,15.31
EV6,M2210703658,2021-11-18 09:36:27,8845.0,0.184,16.7,22.77
EV6,M2210703658,2021-11-18 12:12:31,8882.0,0.1703,16.2,42.14
EV6,M2210703658,2021-11-18 14:20:35,8896.0,0.1786,16.98,45.0
EV6,M2210703658,2021-11-18 18:38:05,8942.0,0.2522,17.48,20.41
EV6,M2210703658,2021-11-19 12:17:24,9039.0,0.1907,18.21,49.16
EV6,M2210703658,2021-11-19 14:39:12,9054.0,0.2467,18.5,24.42
EV6,M2210703658,2021-11-19 19:10:06,9215.0,0.2224,22.09,58.53
EV6,M2210703658,2021-11-20 15:15:46,9250.0,0.275,15.92,54.8
EV6,M2210703658,2021-11-21 13:27:16,9341.0,0.1762,13.21,48.96
EV6,M2210703658,2021-11-21 14:20:49,9353.0,0.1667,14.75,41.94
EV6,M2210703658,2021-11-21 19:01:13,9405.0,0.1865,15.09,34.72
EV6,M2210703658,2021-11-22 12:21:55,9437.0,0.2381,8.66,39.98
EV6,M2210703658,2021-11-22 13:39:16,9455.0,0.2389,8.5,36.18
EV6,M2210703658,2021-11-22 20:38:16,9639.0,0.2267,11.43,85.37
EV6,M2210703658,2021-11-23 11:58:33,9728.0,0.2079,12.99,36.31
EV6,M2210703658,2021-11-23 12:59:12,9744.0,0.1813,30.17,36.2
EV6,M2210703658,2021-11-23 15:05:31,9764.0,0.2222,17.5,30.7
EV6,M2210703658,2021-11-24 12:46:35,9822.0,0.2353,12.21,70.71
EV6,M2210703658,2021-11-24 16:12:12,9892.0,0.2157,11.4,40.3
EV6,M2210703658,2021-11-24 18:02:57,9929.0,0.2514,11.74,39.08
EV6,M2210703658,2021-11-25 12:41:21,9979.0,0.3043,9.31,33.02
EV6,M2210703658,2021-11-25 16:38:20,10005.0,0.268,19.62,36.12
EV6,M2210703658,2021-11-25 17:45:48,10026.0,0.2095,17.6,63.53
EV6,M2210703658,2021-11-25 20:15:27,10069.0,0.2233,21.32,30.34
EV6,M2210703658,2021-11-26 10:08:15,10098.0,0.2727,9.09,16.4
EV6,M2210703658,2021-11-26 19:03:25,10213.0,0.2413,10.62,23.41
EV6,M2210703658,2021-11-27 18:28:14,10404.0,0.2005,19.34,47.33
EV6,M2210703658,2021-11-28 16:30:27,10427.0,0.2467,20.05,56.19
EV6,M2210703658,2021-11-28 19:11:21,10442.0,0.1,16.3,56.25
EV6,M2210703658,2021-11-29 16:50:42,10634.0,0.2022,14.06,48.77
EV6,M2210703658,2021-11-30 12:07:36,10738.0,0.2155,12.37,35.84
EV6,M2210703658,2021-11-30 15:40:38,10774.0,0.2294,10.67,36.73
EV6,M2210703658,2021-12-01 10:46:47,10815.0,0.1875,10.54,32.94
EV6,M2210703658,2021-12-01 15:00:13,10839.0,0.2381,6.67,12.29
EV6,M2210703658,2021-12-01 19:37:10,10897.0,0.225,17.34,21.52
EV6,M2210703658,2021-12-02 12:02:21,10934.0,0.2622,13.74,46.39
EV6,M2210703658,2021-12-02 17:59:28,10966.0,0.24,11.0,18.13
EV6,M2210703658,2021-12-03 10:33:23,10987.0,0.22,8.34,21.04
EV6,M2210703658,2021-12-03 20:12:43,11053.0,0.2548,7.71,15.5
EV6,M2210703658,2021-12-04 14:49:02,11071.0,0.2222,12.46,18.66
EV6,M2210703658,2021-12-05 16:36:35,11114.0,0.2524,12.89,38.85
EV6,M2210703658,2021-12-05 18:25:16,11156.0,0.2619,12.99,41.49
EV6,M2210703658,2021-12-06 09:26:06,11339.0,0.2426,9.29,69.53
EV6,M2210703658,2021-12-06 14:52:44,11434.0,0.1659,21.98,56.77
EV6,M2210703658,2021-12-07 20:38:26,11535.0,0.2697,12.59,86.53
EV6,M2210703658,2021-12-07 21:58:21,11572.0,0.1378,24.74,49.13
EV6,M2210703658,2021-12-08 15:52:57,11601.0,0.1955,19.84,25.95
EV6,M2210703658,2021-12-08 17:57:42,11627.0,0.216,17.92,69.77
EV6,M2210703658,2021-12-08 19:21:16,11707.0,0.225,15.46,94.43
EV6,M2210703663,2021-11-09 19:51:03,1792.0,0.2368,10.5,14.42
EV6,M2210703663,2021-11-10 08:45:43,1807.0,0.38,6.49,12.38
EV6,M2210703663,2021-11-10 20:42:53,1900.0,0.1957,12.53,44.09
EV6,M2210703663,2021-11-10 22:55:48,1951.0,0.1961,13.04,37.14
EV6,M2210703663,2021-11-11 08:39:49,2006.0,0.2309,18.69,31.84
EV6,M2210703663,2021-11-12 20:46:20,2050.0,0.2273,19.38,19.12
EV6,M2210703663,2021-11-14 14:14:22,2081.0,0.2258,10.42,32.62
EV6,M2210703663,2021-11-15 08:16:10,2098.0,0.3706,9.5,17.96
EV6,M2210703663,2021-11-15 12:37:41,2114.0,0.1937,12.83,23.99
EV6,M2210703663,2021-11-16 08:34:41,2139.0,0.3111,9.61,18.24
EV6,M2210703663,2021-11-17 17:12:28,2187.0,0.172,17.58,24.77
EV6,M2210703663,2021-11-18 08:11:08,2202.0,0.3067,11.5,15.55
EV6,M2210703663,2021-11-22 13:30:21,2221.0,0.2556,16.25,15.14
EV6,M2210703663,2021-11-23 09:32:02,2280.0,0.2492,2.66,48.09
EV6,M2210703663,2021-11-23 18:58:10,2341.0,0.2246,4.97,40.65
EV6,M2210703663,2021-11-25 08:34:31,2356.0,0.4067,5.81,13.95
EV6,M2210703663,2021-11-25 19:49:19,2385.0,0.2143,20.14,23.06
EV6,M2210703663,2021-11-26 09:23:02,2520.0,0.2267,9.9,54.93
EV6,M2210703663,2021-11-26 14:50:41,2641.0,0.2008,11.54,49.43
EV6,M2210703663,2021-11-26 19:31:39,2665.0,0.1792,17.13,22.25
EV6,M2210703663,2021-11-29 08:23:08,2696.0,0.2645,9.95,19.64
EV6,M2210703663,2021-11-30 14:56:10,2745.0,0.2514,15.18,22.09
EV6,M2210703663,2021-11-30 16:52:50,2779.0,0.2029,12.94,32.28
EV6,M2210703663,2021-12-01 15:36:05,2790.0,0.3636,14.58,13.99
EV6,M2210703663,2021-12-01 17:30:53,2803.0,0.3538,11.41,16.01
EV6,M2210703663,2021-12-02 19:28:47,2857.0,0.2739,21.66,11.93
EV6,M2210703663,2021-12-03 11:16:03,2877.0,0.26,13.08,14.72
EV6,M2210703663,2021-12-03 15:00:52,2910.0,0.2212,12.71,32.09
EV6,M2210703663,2021-12-03 19:48:53,2998.0,0.2375,11.4,24.11
EV6,M2210703663,2021-12-03 22:00:55,3101.0,0.168,17.08,67.02
EV6,M2210703663,2021-12-04 01:09:55,3205.0,0.2048,9.02,75.99
EV6,M2210703663,2021-12-05 15:57:53,3238.0,0.2077,23.64,49.21
EV6,M2210703663,2021-12-05 17:12:18,3253.0,0.2267,19.97,25.3
EV6,M2210703663,2021-12-06 08:34:03,3303.0,0.212,14.59,27.38
EV6,M2210703663,2021-12-07 15:45:08,3332.0,0.2893,23.1,10.65
EV6,M2210703663,2021-12-08 19:52:16,3435.0,0.2317,15.26,31.57
EV6,M2210703663,2021-12-08 23:52:05,3712.0,0.2312,13.18,79.43
EV6,M2210703669,2021-11-18 17:39:17,9733.0,0.1948,15.34,28.28
EV6,M2210703669,2021-11-18 20:09:03,9751.0,0.1944,16.03,46.59
EV6,M2210703669,2021-11-19 13:16:13,9769.0,0.1941,14.63,38.23
EV6,M2210703669,2021-11-19 19:29:54,9782.0,0.2385,22.96,42.51
EV6,M2210703669,2021-11-20 07:26:08,9834.0,0.178,13.11,54.65
EV6,M2210703669,2021-11-20 18:08:54,9874.0,0.1925,14.96,20.19
EV6,M2210703669,2021-11-22 07:40:35,9916.0,0.2167,9.99,28.41
EV6,M2210703669,2021-11-22 20:09:13,9956.0,0.24,6.73,23.1
EV6,M2210703669,2021-11-23 09:05:36,9998.0,0.2167,3.75,24.22
EV6,M2210703669,2021-11-23 20:27:38,10046.0,0.2271,4.25,23.15
EV6,M2210703669,2021-11-24 11:14:55,10208.0,0.2364,8.42,65.72
EV6,M2210703669,2021-11-24 13:05:56,10223.0,0.2867,9.68,18.31
EV6,M2210703669,2021-11-24 15:43:47,10284.0,0.2443,8.68,60.15
EV6,M2210703669,2021-11-24 19:20:03,10409.0,0.216,19.15,45.2
EV6,M2210703669,2021-11-25 07:37:28,10449.0,0.18,10.16,30.76
EV6,M2210703669,2021-11-25 20:09:26,10490.0,0.1925,9.49,23.18
EV6,M2210703669,2021-11-26 10:59:29,10545.0,0.2039,22.22,31.53
EV6,M2210703669,2021-11-26 15:32:37,10617.0,0.2236,14.72,30.34
EV6,M2210703669,2021-11-27 07:50:23,10667.0,0.1829,7.78,48.05
EV6,M2210703669,2021-11-27 16:11:38,10737.0,0.2271,9.09,26.05
EV6,M2210703669,2021-11-29 06:26:45,10764.0,0.2115,5.97,40.21
EV6,M2210703669,2021-11-29 20:56:41,10828.0,0.2354,10.78,18.62
EV6,M2210703669,2021-11-29 23:51:38,10840.0,0.2909,10.5,13.58
EV6,M2210703669,2021-12-01 07:46:03,10895.0,0.1976,6.99,31.82
EV6,M2210703669,2021-12-01 20:07:00,10936.0,0.2317,2.71,22.46
EV6,M2210703669,2021-12-02 09:21:45,10950.0,0.3214,0.58,10.28
EV6,M2210703669,2021-12-02 18:11:02,10966.0,0.275,4.97,16.84
EV6,M2210703669,2021-12-02 19:40:58,10978.0,0.2636,5.83,17.74
EV6,M2210703669,2021-12-02 21:43:45,10988.0,0.28,6.25,13.08
EV6,M2210703669,2021-12-03 15:35:51,11013.0,0.2611,4.91,38.76
EV6,M2210703669,2021-12-03 18:36:26,11033.0,0.205,5.97,23.72
EV6,M2210703669,2021-12-04 07:51:43,11085.0,0.1829,4.59,47.13
EV6,M2210703669,2021-12-04 14:34:01,11125.0,0.215,6.25,32.49
EV6,M2210703669,2021-12-04 16:50:03,11183.0,0.2293,8.4,35.8
EV6,M2210703669,2021-12-04 18:20:39,11248.0,0.1846,22.5,75.44
EV6,M2210703669,2021-12-05 19:32:36,11388.0,0.2285,10.09,41.23
EV6,M2210703669,2021-12-05 21:08:55,11402.0,0.2857,10.3,33.58
EV6,M2210703669,2021-12-06 14:04:37,11423.0,0.2667,7.43,24.02
EV6,M2210703669,2021-12-06 19:27:01,11441.0,0.2059,28.22,31.86
EV6,M2210703669,2021-12-07 07:17:44,11483.0,0.1786,10.85,38.55
EV6,M2210703669,2021-12-07 19:52:54,11524.0,0.2,10.3,28.81
EV6,M2210703669,2021-12-08 07:43:32,11566.0,0.1929,7.29,34.43
EV6,M2210703669,2021-12-08 19:56:00,11606.0,0.195,9.54,26.46
EV6,M2210703670,2021-11-18 14:08:28,2632.0,0.2409,13.78,17.91
EV6,M2210703670,2021-11-21 16:22:15,2771.0,0.167,16.33,52.59
EV6,M2210703670,2021-11-21 18:49:47,2858.0,0.1736,15.9,59.51
EV6,M2210703670,2021-11-23 12:03:25,2898.0,0.3182,10.0,23.12
EV6,M2210703670,2021-11-28 12:50:02,3098.0,0.1745,11.4,58.47
EV6,M2210703670,2021-11-28 17:28:15,3204.0,0.1798,14.65,45.34
EV6,M2210703670,2021-12-01 22:33:15,3275.0,0.2333,8.19,40.27
EV6,M2210703670,2021-12-01 23:42:19,3291.0,0.2437,6.74,37.84
EV6,M2210703670,2021-12-06 11:49:33,3494.0,0.1856,8.79,44.07
EV6,M2210703670,2021-12-08 10:22:34,3557.0,0.1917,11.24,41.52
EV6,M2210703670,2021-12-08 12:46:43,3582.0,0.208,12.32,41.08
EV6,M2210703670,2021-12-08 15:58:18,3679.0,0.1598,22.26,65.09
EV6,M2210703671,2021-11-19 17:23:19,6415.0,0.238,16.03,93.7
EV6,M2210703671,2021-11-19 20:05:20,6522.0,0.2346,17.35,50.48
EV6,M2210703671,2021-11-21 13:00:24,6647.0,0.2074,10.4,50.09
EV6,M2210703671,2021-11-21 17:16:08,6710.0,0.2286,15.11,32.53
EV6,M2210703671,2021-11-24 13:35:57,6771.0,0.2394,4.36,54.97
EV6,M2210703671,2021-11-24 17:20:45,6804.0,0.2455,8.5,56.01
EV6,M2210703671,2021-11-25 09:37:02,6911.0,0.2257,7.4,54.25
EV6,M2210703671,2021-11-25 17:13:18,6941.0,0.2533,10.92,30.85
EV6,M2210703671,2021-11-25 19:13:59,7003.0,0.2597,11.59,58.86
EV6,M2210703671,2021-11-29 18:15:53,7091.0,0.2442,7.46,36.54
EV6,M2210703671,2021-11-30 00:20:10,7152.0,0.2836,10.57,73.4
EV6,M2210703671,2021-12-02 09:40:11,7258.0,0.249,65.72,52.97
EV6,M2210703671,2021-12-02 17:36:05,7350.0,0.2413,7.28,48.76
EV6,M2210703671,2021-12-04 13:59:21,7396.0,0.229,5.71,50.25
EV6,M2210703671,2021-12-04 16:49:22,7429.0,0.2364,9.13,30.99
EV6,M2210703671,2021-12-05 11:35:34,7477.0,0.234,9.15,59.33
EV6,M2210703671,2021-12-05 15:59:37,7529.0,0.2196,9.01,49.55
EV6,M2210703671,2021-12-06 09:22:56,7588.0,0.2724,3.91,34.48
EV6,M2210703671,2021-12-06 18:58:28,7650.0,0.25,12.39,36.57
EV6,M2210703671,2021-12-07 09:47:59,7706.0,0.2464,7.33,34.87
EV6,M2210703671,2021-12-07 20:21:12,7760.0,0.2444,14.46,49.44
EV6,M2210703671,2021-12-08 06:45:32,7805.0,0.2511,6.93,49.51
EV6,M2210703672,2021-11-18 13:26:11,8272.0,0.2505,12.95,65.2
EV6,M2210703672,2021-11-18 14:53:38,8282.0,0.22,16.13,29.24
EV6,M2210703672,2021-11-18 23:46:05,8407.0,0.2419,17.88,82.86
EV6,M2210703672,2021-11-19 09:11:15,8426.0,0.2895,19.05,36.91
EV6,M2210703672,2021-11-20 00:33:24,8469.0,0.2324,17.07,65.77
EV6,M2210703672,2021-11-20 17:03:20,8484.0,0.2786,15.15,16.62
EV6,M2210703672,2021-11-20 20:26:43,8520.0,0.2324,14.74,51.84
EV6,M2210703672,2021-11-20 22:35:43,8562.0,0.25,14.26,42.69
EV6,M2210703672,2021-11-21 10:28:53,8658.0,0.2135,17.03,65.05
EV6,M2210703672,2021-11-21 22:01:53,8772.0,0.2232,13.81,68.1
EV6,M2210703672,2021-11-22 17:24:19,8894.0,0.2191,8.94,74.47
EV6,M2210703672,2021-11-22 22:33:48,9012.0,0.2297,7.52,85.1
EV6,M2210703672,2021-11-23 10:15:12,9033.0,0.3053,25.4,35.79
EV6,M2210703672,2021-11-23 14:56:23,9100.0,0.2262,12.72,44.04
EV6,M2210703672,2021-11-23 17:16:40,9164.0,0.2125,9.78,59.44
EV6,M2210703672,2021-11-23 23:18:18,9183.0,0.2474,6.59,51.78
EV6,M2210703672,2021-11-24 11:38:28,9241.0,0.2125,12.08,45.17
EV6,M2210703672,2021-11-24 15:12:44,9295.0,0.2204,12.22,43.08
EV6,M2210703672,2021-11-25 09:53:47,9316.0,0.33,8.65,37.7
EV6,M2210703672,2021-11-25 21:58:50,9336.0,0.2947,8.59,40.21
EV6,M2210703672,2021-11-26 06:10:42,9441.0,0.2638,13.13,85.41
EV6,M2210703672,2021-11-26 21:17:40,9559.0,0.2545,7.72,78.5
EV6,M2210703672,2021-11-28 14:48:51,9625.0,0.2262,12.19,59.72
EV6,M2210703672,2021-11-28 20:48:16,9666.0,0.2634,10.5,59.25
EV6,M2210703672,2021-11-29 05:43:21,9736.0,0.2214,14.07,77.49
EV6,M2210703672,2021-11-29 12:29:11,9815.0,0.2307,9.54,77.32
EV6,M2210703672,2021-11-29 15:37:02,9894.0,0.1872,13.81,68.44
EV6,M2210703672,2021-11-29 20:01:25,9915.0,0.285,13.23,33.47
EV6,M2210703672,2021-11-30 06:19:24,9938.0,0.2652,16.49,21.49
EV6,M2210703672,2021-11-30 08:52:59,9981.0,0.2674,12.47,22.78
EV6,M2210703672,2021-11-30 17:41:50,9997.0,0.2933,8.81,30.15
EV6,M2210703672,2021-11-30 20:19:23,10017.0,0.31,7.26,40.45
EV6,M2210703672,2021-12-01 05:35:54,10089.0,0.2194,11.68,83.16
EV6,M2210703672,2021-12-01 15:11:34,10138.0,0.231,3.96,45.38
EV6,M2210703672,2021-12-01 19:59:33,10158.0,0.31,4.93,36.16
EV6,M2210703672,2021-12-03 09:35:04,10192.0,0.3316,8.18,35.61
EV6,M2210703672,2021-12-03 19:02:57,10215.0,0.34,6.92,18.79
EV6,M2210703672,2021-12-04 13:56:46,10237.0,0.2889,12.91,36.71
EV6,M2210703672,2021-12-04 22:05:19,10255.0,0.3111,11.15,41.78
EV6,M2210703672,2021-12-05 07:09:13,10349.0,0.3106,6.42,80.34
EV6,M2210703672,2021-12-05 16:59:08,10401.0,0.2476,6.64,33.89
EV6,M2210703672,2021-12-05 19:26:04,10461.0,0.23,7.61,46.94
EV6,M2210703672,2021-12-06 12:00:45,10552.0,0.2044,13.11,47.99
EV6,M2210703672,2021-12-06 16:21:08,10642.0,0.2067,14.54,63.63
EV6,M2210703672,2021-12-07 06:07:42,10718.0,0.2472,12.07,72.12
EV6,M2210703672,2021-12-07 14:31:00,10755.0,0.25,10.21,51.41
EV6,M2210703672,2021-12-07 17:01:33,10780.0,0.296,12.43,33.32
EV6,M2210703672,2021-12-07 21:14:23,10802.0,0.3238,10.51,30.58
EV6,M2210703672,2021-12-08 10:07:13,10823.0,0.3421,9.36,44.1
EV6,M2210703672,2021-12-08 20:08:15,10843.0,0.31,11.05,35.98
EV6,M2210703673,2021-11-18 17:55:13,3358.0,0.2696,14.98,26.11
EV6,M2210703673,2021-11-19 09:01:46,3384.0,0.3038,15.28,36.53
EV6,M2210703673,2021-11-19 22:30:26,3420.0,0.3522,16.21,62.54
EV6,M2210703673,2021-11-22 19:54:19,3490.0,0.2375,4.28,45.69
EV6,M2210703673,2021-11-23 09:15:44,3516.0,0.3,8.03,26.2
EV6,M2210703673,2021-11-23 20:49:25,3549.0,0.2958,3.41,61.23
EV6,M2210703673,2021-11-24 08:51:30,3572.0,0.3696,8.76,36.78
EV6,M2210703673,2021-11-24 20:12:02,3599.0,0.2957,7.87,54.44
EV6,M2210703673,2021-11-25 09:02:57,3626.0,0.2808,10.68,36.13
EV6,M2210703673,2021-11-25 19:51:58,3654.0,0.2458,10.64,41.92
EV6,M2210703673,2021-11-26 09:12:58,3680.0,0.4077,10.0,29.33
EV6,M2210703673,2021-11-26 19:53:08,3699.0,0.2231,8.96,41.02
EV6,M2210703673,2021-11-26 21:12:40,3711.0,0.325,8.27,21.17
EV6,M2210703673,2021-11-29 09:26:47,3736.0,0.324,9.47,26.3
EV6,M2210703673,2021-11-29 21:19:27,3774.0,0.2739,10.5,55.24
EV6,M2210703673,2021-11-30 09:10:17,3801.0,0.2963,11.98,32.28
EV6,M2210703673,2021-11-30 22:18:08,3831.0,0.413,6.78,60.84
EV6,M2210703673,2021-12-01 09:02:59,3858.0,0.272,8.62,41.46
EV6,M2210703673,2021-12-01 20:00:51,3883.0,0.2,2.42,53.42
EV6,M2210703673,2021-12-02 09:09:17,3910.0,0.2885,10.99,34.39
EV6,M2210703673,2021-12-02 20:46:29,3938.0,0.2435,7.27,57.46
EV6,M2210703673,2021-12-03 09:24:14,3964.0,0.2923,6.28,24.24
EV6,M2210703673,2021-12-03 21:58:55,4003.0,0.2958,5.91,63.48
EV6,M2210703673,2021-12-04 16:48:43,4026.0,0.3391,9.41,43.1
EV6,M2210703673,2021-12-04 19:11:46,4053.0,0.3259,9.19,40.81
EV6,M2210703673,2021-12-05 16:36:22,4074.0,0.3,8.86,41.12
EV6,M2210703673,2021-12-05 17:49:14,4085.0,0.3182,9.43,21.15
EV6,M2210703673,2021-12-06 09:07:32,4111.0,0.3115,8.29,29.69
EV6,M2210703673,2021-12-06 21:22:22,4138.0,0.2778,9.47,47.16
EV6,M2210703673,2021-12-08 00:11:25,4192.0,0.428,9.46,43.88
EV6,M2210703673,2021-12-08 09:15:38,4218.0,0.3538,11.2,28.61
EV6,M2210703673,2021-12-08 22:02:16,4249.0,0.35,8.01,52.14
EV6,M2210703707,2021-11-18 18:55:33,9135.0,0.2037,12.66,33.21
EV6,M2210703707,2021-11-19 08:17:47,9153.0,0.2059,11.89,21.93
EV6,M2210703707,2021-11-19 11:42:13,9193.0,0.1684,15.21,36.56
EV6,M2210703707,2021-11-19 19:17:34,9250.0,0.2088,16.69,23.02
EV6,M2210703707,2021-11-20 14:20:34,9264.0,0.2083,12.0,16.53
EV6,M2210703707,2021-11-22 06:05:51,9307.0,0.1944,7.99,36.38
EV6,M2210703707,2021-11-22 08:08:40,9345.0,0.1895,9.74,26.31
EV6,M2210703707,2021-11-22 18:44:54,9417.0,0.2309,6.47,25.61
EV6,M2210703707,2021-11-23 07:31:21,9473.0,0.1893,1.23,53.6
EV6,M2210703707,2021-11-23 17:41:22,9543.0,0.2089,3.94,31.93
EV6,M2210703707,2021-11-24 07:25:49,9597.0,0.1685,2.0,58.17
EV6,M2210703707,2021-11-24 16:13:36,9643.0,0.18,13.62,39.65
EV6,M2210703707,2021-11-24 19:56:06,9663.0,0.29,26.26,15.51
EV6,M2210703707,2021-11-25 07:15:25,9694.0,0.1581,11.43,46.17
EV6,M2210703707,2021-11-25 18:29:13,9770.0,0.1947,9.88,33.75
EV6,M2210703707,2021-11-25 22:41:28,9790.0,0.2526,9.31,28.61
EV6,M2210703707,2021-11-26 10:33:09,9800.0,0.29,3.56,9.63
EV6,M2210703707,2021-11-26 14:06:07,9828.0,0.2,6.77,29.31
EV6,M2210703707,2021-11-26 15:37:55,9862.0,0.1824,7.75,42.49
EV6,M2210703707,2021-11-26 20:19:50,9927.0,0.26,25.0,16.89
EV6,M2210703707,2021-11-27 19:02:05,9979.0,0.2045,6.95,21.42
EV6,M2210703707,2021-11-27 23:07:22,10036.0,0.1893,9.38,48.78
EV6,M2210703707,2021-11-28 12:28:47,10081.0,0.2422,4.94,19.56
EV6,M2210703707,2021-11-28 15:58:53,10130.0,0.1556,10.85,33.21
EV6,M2210703707,2021-11-28 20:49:41,10177.0,0.1619,8.65,43.93
EV6,M2210703707,2021-11-28 22:20:39,10198.0,0.24,9.01,32.42
EV6,M2210703707,2021-11-29 07:35:11,10252.0,0.1722,4.9,51.27
EV6,M2210703707,2021-11-29 11:34:13,10297.0,0.1619,23.19,49.19
EV6,M2210703707,2021-11-29 16:51:44,10345.0,0.163,18.81,29.09
EV6,M2210703707,2021-11-29 22:06:43,10469.0,0.1833,14.42,39.43
EV6,M2210703707,2021-11-30 11:00:33,10526.0,0.2298,8.38,20.13
EV6,M2210703707,2021-11-30 15:21:02,10588.0,0.1983,9.51,34.44
EV6,M2210703707,2021-11-30 17:05:41,10598.0,0.28,28.77,16.21
EV6,M2210703707,2021-12-02 06:44:52,10674.0,0.1929,66.91,51.93
EV6,M2210703707,2021-12-02 17:32:37,10728.0,0.2909,4.33,18.24
EV6,M2210703707,2021-12-03 07:57:53,10782.0,0.1642,3.29,54.02
EV6,M2210703707,2021-12-03 11:10:04,10817.0,0.1706,3.85,58.54
EV6,M2210703707,2021-12-03 13:34:27,10868.0,0.1673,5.74,57.8
EV6,M2210703707,2021-12-03 15:55:37,10916.0,0.1833,7.27,57.83
EV6,M2210703707,2021-12-04 20:30:42,10955.0,0.1917,3.31,28.43
EV6,M2210703707,2021-12-06 09:09:46,11022.0,0.1984,1.21,30.55
EV6,M2210703707,2021-12-06 16:17:36,11070.0,0.1931,7.58,47.85
EV6,M2210703707,2021-12-06 18:05:42,11113.0,0.1791,9.01,35.15
EV6,M2210703707,2021-12-06 19:54:55,11123.0,0.23,26.77,13.09
EV6,M2210703707,2021-12-07 07:15:21,11140.0,0.1647,8.3,23.09
EV6,M2210703707,2021-12-07 19:35:16,11243.0,0.1817,8.7,54.93
EV6,M2210703707,2021-12-08 07:46:20,11297.0,0.1759,4.77,48.82
EV6,M2210703707,2021-12-08 12:04:16,11313.0,0.16,4.01,37.11
EV6,M2210703707,2021-12-08 17:28:22,11379.0,0.1909,7.96,43.43
EV6,M2210703708,2021-11-18 13:40:55,4566.0,0.3222,17.43,46.59
EV6,M2210703708,2021-11-18 17:08:40,4598.0,0.2065,19.99,19.1
EV6,M2210703708,2021-11-19 10:47:49,4642.0,0.1814,12.84,47.17
EV6,M2210703708,2021-11-19 15:19:39,4687.0,0.2222,17.25,47.3
EV6,M2210703708,2021-11-25 13:11:02,4749.0,0.235,14.72,37.48
EV6,M2210703708,2021-11-25 14:51:27,4786.0,0.2611,16.3,40.86
EV6,M2210703708,2021-11-25 16:50:43,4830.0,0.2523,18.27,36.85
